code,name,kind1
005190,동성화학,소형주
058730,동아에스텍,소형주
028100,동아지질,소형주
084670,동양고속,소형주
030790,동양네트웍스,소형주
002900,동양물산,소형주
008970,동양철관,소형주
003580,동원,소형주
018500,동원금속,소형주
030720,동원수산,소형주
163560,동일고무벨트,소형주
001530,동일방직,소형주
004890,동일산업,소형주
002690,동일제강,소형주
000020,동화약품,소형주
011160,두산건설,소형주
082740,두산엔진,소형주
024090,디씨엠,소형주
003160,디아이,소형주
092200,디아이씨,소형주
013570,디와이,소형주
210540,디와이파워,소형주
026890,디피씨,소형주
027740,마니커,소형주
001080,만호제강,소형주
017180,명문제약,소형주
012690,모나리자,소형주
005360,모나미,소형주
009580,무림P&P,소형주
009200,무림페이퍼,소형주
008420,문배철강,소형주
025560,미래산업,소형주
007120,미래아이앤지,소형주
002840,미원상사,소형주
107590,미원에스씨,소형주
134380,미원화학,소형주
003650,미창석유,소형주
155900,바다로19호,소형주
003610,방림,소형주
001340,백광산업,소형주
014580,백광소재,소형주
035150,백산,소형주
002410,범양건영,소형주
002760,보락,소형주
004740,보루네오,소형주
000890,보해양조,소형주
001270,부국증권,소형주
026940,부국철강,소형주
011390,부산산업,소형주
005030,부산주공,소형주
100220,비상교육,소형주
003960,사조대림,소형주
008040,사조동아원,소형주
007160,사조산업,소형주
014710,사조씨푸드,소형주
006090,사조오양,소형주
079660,사조해표,소형주
001470,삼부토건,소형주
006660,삼성공조,소형주
001360,삼성제약,소형주
068290,삼성출판사,소형주
006110,삼아알미늄,소형주
003230,삼양식품,소형주
002170,삼양통상,소형주
005680,삼영전자,소형주
003720,삼영화학,소형주
023000,삼원강재,소형주
004380,삼익THK,소형주
002450,삼익악기,소형주
000520,삼일제약,소형주
009770,삼정펄프,소형주
001880,삼호,소형주
010960,삼호개발,소형주
004450,삼화왕관,소형주
009470,삼화전기,소형주
011230,삼화전자,소형주
001820,삼화콘덴서,소형주
000390,삼화페인트,소형주
041650,상신브레이크,소형주
075180,새론오토모티브,소형주
007540,샘표,소형주
007860,서연,소형주
004410,서울식품,소형주
021050,서원,소형주
007610,선도전기,소형주
136490,선진,소형주
002820,선창산업,소형주
014910,성문전자,소형주
003080,성보화학,소형주
004980,성신양회,소형주
011300,성안,소형주
005980,성지건설,소형주
000180,성창기업지주,소형주
002420,세기상사,소형주
004360,세방,소형주
003030,세아제강,소형주
019440,세아특수강,소형주
013000,세우글로벌,소형주
091090,세원셀론텍,소형주
021820,세원정공,소형주
067830,세이브존I&C,소형주
033530,세종공업,소형주
075580,세진중공업,소형주
027970,세하,소형주
145210,세화아이엠씨,소형주
017550,수산중공업,소형주
002200,수출포장,소형주
003060,슈넬생명과학,소형주
016590,신대양제지,소형주
004970,신라교역,소형주
011930,신성솔라에너지,소형주
104120,신성에프에이,소형주
104110,신성이엔지,소형주
005390,신성통상,소형주
035510,신세계 I&C,소형주
034300,신세계건설,소형주
006880,신송홀딩스,소형주
005800,신영와코루,소형주
009270,신원,소형주
002700,신일산업,소형주
019170,신풍제약,소형주
002870,신풍제지,소형주
005450,신한,소형주
001770,신화실업,소형주
004080,신흥,소형주
102280,쌍방울,소형주
047400,쌍용머티리얼,소형주
004770,써니전자,소형주
004920,씨아이테크,소형주
008700,아남전자,소형주
090370,아비스타,소형주
002030,아세아,소형주
183190,아세아시멘트,소형주
002310,아세아제지,소형주
083570,아시아10호,소형주
083580,아시아11호,소형주
083590,아시아12호,소형주
083600,아시아13호,소형주
083610,아시아14호,소형주
083620,아시아15호,소형주
007630,아이카이스트랩,소형주
039570,아이콘트롤스,소형주
101140,아티스,소형주
002250,알보젠코리아,소형주
161000,애경유화,소형주
011090,에넥스,소형주
023960,에쓰씨엔지니어링,소형주
078520,에이블씨엔씨,소형주
015260,에이엔피,소형주
069640,엠케이트렌드,소형주
014440,영보화학,소형주
006740,영풍제지,소형주
012280,영화금속,소형주
012160,영흥철강,소형주
015360,예스코,소형주
002630,오리엔트바이오,소형주
010600,와이비로드,소형주
004720,우리들제약,소형주
118000,우리들휴브레인,소형주
010050,우리종금,소형주
006980,우성사료,소형주
017370,우신시스템,소형주
105840,우진,소형주
049800,우진플라임,소형주
016880,웅진,소형주
103130,웅진에너지,소형주
005820,원림,소형주
008600,윌비스,소형주
033270,유나이티드제약,소형주
000910,유니온,소형주
011330,유니켐,소형주
077500,유니퀘스트,소형주
002920,유성기업,소형주
000700,유수홀딩스,소형주
011690,유양디앤유,소형주
072130,유엔젤,소형주
000220,유유제약,소형주
001200,유진투자증권,소형주
003460,유화증권,소형주
008730,율촌화학,소형주
008250,이건산업,소형주
025820,이구산업,소형주
007660,이수페타시스,소형주
005950,이수화학,소형주
015020,이스타코,소형주
093230,이아이디,소형주
074610,이엔쓰리,소형주
084680,이월드,소형주
000760,이화산업,소형주
014990,인디에프,소형주
006490,인스코비,소형주
023800,인지컨트롤스,소형주
034590,인천도시가스,소형주
129260,인터지스,소형주
023810,인팩,소형주
013360,일성건설,소형주
003120,일성신약,소형주
007110,일신석재,소형주
008500,일정실업,소형주
081000,일진다이아,소형주
020760,일진디스플,소형주
103590,일진전기,소형주
033240,자화전자,소형주
000950,전방,소형주
025620,제이준,소형주
001560,제일연마,소형주
006220,제주은행,소형주
004910,조광페인트,소형주
004700,조광피혁,소형주
001550,조비,소형주
120030,조선선재,소형주
018470,조일알미늄,소형주
002600,조흥,소형주
063160,종근당바이오,소형주
044380,주연테크,소형주
013870,지엠비코리아,소형주
010580,지코,소형주
035000,지투알,소형주
088790,진도,소형주
003780,진양산업,소형주
010640,진양폴리,소형주
100250,진양홀딩스,소형주
051630,진양화학,소형주
011000,진원생명과학,소형주
009310,참엔지니어링,소형주
000650,천일고속,소형주
012600,청호컴넷,소형주
033250,체시스,소형주
006380,카프로,소형주
058860,케이티스,소형주
090970,코리아01호,소형주
090980,코리아02호,소형주
090990,코리아03호,소형주
091000,코리아04호,소형주
007810,코리아써키트,소형주
005070,코스모신소재,소형주
005420,코스모화학,소형주
071950,코아스,소형주
003070,코오롱글로벌,소형주
144620,코오롱머티리얼,소형주
138490,코오롱플라스틱,소형주
031820,콤텍시스템,소형주
012170,키위미디어그룹,소형주
015890,태경산업,소형주
006890,태경화학,소형주
011280,태림포장,소형주
004100,태양금속,소형주
001420,태원물산,소형주
007980,태평양물산,소형주
078000,텔코웨어,소형주
019180,티에이치엔,소형주
004870,티웨이홀딩스,소형주
134790,팀스,소형주
005690,파미셀,소형주
010820,퍼스텍,소형주
001020,페이퍼코리아,소형주
090080,평화산업,소형주
010770,평화홀딩스,소형주
058430,포스코강판,소형주
005810,풍산홀딩스,소형주
033180,필룩스,소형주
172580,하이골드12호,소형주
139200,하이골드2호,소형주
153360,하이골드3호,소형주
159650,하이골드8호,소형주
071090,하이스틸,소형주
019490,하이트론,소형주
005430,한국공항,소형주
010040,한국내화,소형주
004090,한국석유,소형주
002000,한국유리,소형주
006200,한국전자홀딩스,소형주
002300,한국제지,소형주
023350,한국종합기술,소형주
025890,한국주강,소형주
000970,한국주철관,소형주
017960,한국카본,소형주
007280,한국특수형강,소형주
010100,한국프랜지,소형주
123690,한국화장품,소형주
003350,한국화장품제조,소형주
011500,한농화성,소형주
014790,한라,소형주
053690,한미글로벌,소형주
042700,한미반도체,소형주
003680,한성기업,소형주
010420,한솔PNS,소형주
009180,한솔로지스틱스,소형주
007190,한솔아트원제지,소형주
004150,한솔홀딩스,소형주
025750,한솔홈데코,소형주
004960,한신공영,소형주
011700,한신기계,소형주
001750,한양증권,소형주
014130,한익스프레스,소형주
002220,한일철강,소형주
130660,한전산업,소형주
003480,한진중공업홀딩스,소형주
005110,한창,소형주
009460,한창제지,소형주
003530,한화투자증권,소형주
015540,핫텍,소형주
089470,현대EP,소형주
004560,현대비앤지스틸,소형주
011760,현대상사,소형주
006390,현대시멘트,소형주
227840,현대씨앤에프,소형주
004310,현대약품,소형주
011720,현대페인트,소형주
093240,형지엘리트,소형주
003010,혜인,소형주
002460,화성산업,소형주
013520,화승알앤에이,소형주
010690,화신,소형주
133820,화인베스틸,소형주
010660,화천기계,소형주
000850,화천기공,소형주
032560,황금에스티,소형주
094280,효성ITX,소형주
005870,휴니드,소형주
079980,휴비스,소형주
005010,휴스틸,소형주
000540,흥국화재,소형주
003280,흥아해운,소형주
